3.010000000000000142e+01,2.987000000000000099e+01,2.787999999999999901e+01,2.802666666666666728e+01,3.214166666666666572e+01
3.344166666666666998e+01,3.302333333333333343e+01,3.358333333333333570e+01,3.132999999999999829e+01,2.865666666666666629e+01
3.572666666666666657e+01,3.364333333333333087e+01,3.632166666666666544e+01,3.460166666666666657e+01,3.375166666666666515e+01
3.650666666666666771e+01,3.450333333333333030e+01,3.731666666666666998e+01,3.849333333333333229e+01,3.757833333333333314e+01
3.574166666666666714e+01,3.939000000000000057e+01,3.593666666666666742e+01,3.756000000000000227e+01,3.506166666666666742e+01
2.018666666666666742e+01,1.712166666666666615e+01,2.312333333333333485e+01,1.992500000000000071e+01,2.165666666666666629e+01
2.148000000000000043e+01,1.883833333333333471e+01,1.999166666666666714e+01,2.166333333333333400e+01,2.082000000000000028e+01
3.871999999999999886e+01,4.048833333333333684e+01,3.923499999999999943e+01,4.046500000000000341e+01,3.898333333333333428e+01
3.554500000000000171e+01,3.348333333333333428e+01,3.659499999999999886e+01,3.759833333333333627e+01,3.898166666666666913e+01
3.494166666666666998e+01,3.853499999999999659e+01,3.476333333333333542e+01,3.864666666666666828e+01,3.499666666666666970e+01
3.704833333333333201e+01,4.207666666666666799e+01,3.660499999999999687e+01,3.522500000000000142e+01,3.479166666666666430e+01
4.120833333333333570e+01,4.339999999999999858e+01,4.326500000000000057e+01,4.845166666666666799e+01,4.396999999999999886e+01
3.453333333333333144e+01,3.475333333333333030e+01,3.617833333333333456e+01,3.651666666666666572e+01,4.352166666666666828e+01
3.586166666666666458e+01,3.424833333333333485e+01,3.371333333333333115e+01,3.852333333333333343e+01,3.606833333333333513e+01
2.904166666666666785e+01,3.218166666666666487e+01,3.133666666666666600e+01,3.222666666666666657e+01,3.287500000000000000e+01
3.017500000000000071e+01,3.044166666666666643e+01,3.328999999999999915e+01,3.165666666666666629e+01,3.279333333333333655e+01
3.333166666666666345e+01,3.039499999999999957e+01,3.061666666666666714e+01,3.184333333333333371e+01,3.566166666666666885e+01
3.296500000000000341e+01,3.416166666666666885e+01,3.238833333333333542e+01,3.760333333333333172e+01,3.306666666666666998e+01
3.173499999999999943e+01,3.415999999999999659e+01,3.309000000000000341e+01,3.256333333333333258e+01,3.463833333333333542e+01
2.957833333333333314e+01,3.361999999999999744e+01,3.462833333333333030e+01,3.305666666666666487e+01,2.754333333333333300e+01
3.408166666666666345e+01,3.762833333333333030e+01,3.398666666666666458e+01,3.093333333333333357e+01,3.373499999999999943e+01
3.543999999999999773e+01,3.588000000000000256e+01,3.581166666666666742e+01,3.832666666666666799e+01,3.460000000000000142e+01
3.115166666666666728e+01,2.898833333333333329e+01,2.549166666666666714e+01,2.697333333333333272e+01,2.828500000000000014e+01
3.030999999999999872e+01,2.908500000000000085e+01,3.117999999999999972e+01,2.967333333333333201e+01,3.050166666666666515e+01
3.186333333333333329e+01,3.595166666666666799e+01,3.539999999999999858e+01,3.438833333333333542e+01,3.348166666666666913e+01
3.737666666666666515e+01,3.608166666666666345e+01,3.914999999999999858e+01,3.841666666666666430e+01,3.394166666666666998e+01
3.128333333333333499e+01,2.876500000000000057e+01,2.999666666666666615e+01,2.919999999999999929e+01,2.816333333333333400e+01
3.036499999999999844e+01,3.330499999999999972e+01,3.062999999999999901e+01,3.646500000000000341e+01,3.325000000000000000e+01
5.054833333333333201e+01,5.138000000000000256e+01,5.435166666666666657e+01,5.255333333333333456e+01,5.357666666666666799e+01
4.242499999999999716e+01,4.379333333333333655e+01,4.473333333333333428e+01,4.092333333333333201e+01,4.295333333333333314e+01
3.801166666666666316e+01,3.599333333333333229e+01,3.443666666666666742e+01,3.475999999999999801e+01,3.612833333333333030e+01
2.493833333333333258e+01,2.335500000000000043e+01,2.825833333333333286e+01,2.857999999999999829e+01,2.519000000000000128e+01
2.630999999999999872e+01,2.817166666666666686e+01,2.399500000000000099e+01,2.461166666666666814e+01,2.691000000000000014e+01
2.888166666666666771e+01,2.729333333333333300e+01,3.115166666666666728e+01,2.746666666666666501e+01,3.039833333333333343e+01
3.997166666666666401e+01,4.012500000000000000e+01,3.926500000000000057e+01,4.268333333333333002e+01,4.134166666666666856e+01
2.546666666666666501e+01,2.727333333333333343e+01,2.585833333333333428e+01,2.719166666666666643e+01,2.767833333333333456e+01
1.982333333333333414e+01,2.128000000000000114e+01,2.273166666666666558e+01,2.046499999999999986e+01,1.937166666666666615e+01
2.819000000000000128e+01,2.816333333333333400e+01,2.636166666666666814e+01,2.703666666666666529e+01,2.627333333333333343e+01
3.175333333333333385e+01,3.642166666666666686e+01,3.413333333333333286e+01,3.346500000000000341e+01,3.107999999999999829e+01
2.872833333333333172e+01,2.908166666666666700e+01,2.694166666666666643e+01,2.923499999999999943e+01,2.820666666666666700e+01
2.309166666666666501e+01,2.098666666666666814e+01,2.116499999999999915e+01,1.985166666666666657e+01,2.303166666666666629e+01
1.886499999999999844e+01,2.160666666666666558e+01,1.927666666666666728e+01,2.567166666666666686e+01,1.879666666666666686e+01
2.337666666666666515e+01,1.771666666666666501e+01,1.675833333333333286e+01,2.138333333333333286e+01,1.887999999999999901e+01
