1.394294871794871993e+00,1.372628205128205270e+00,1.381987179487179418e+00,1.423589743589743772e+00,1.583311965811965871e+00
1.808119658119658135e+00,1.807820512820513148e+00,1.763547008547008632e+00,1.807115384615384679e+00,1.957542735042735016e+00
2.151025641025641200e+00,2.259615384615384581e+00,2.175555555555555909e+00,1.934401709401709635e+00,2.120833333333333570e+00
1.822735042735042832e+00,1.966965811965812216e+00,1.783376068376068657e+00,1.910811965811965996e+00,2.136474358974358889e+00
2.643846153846154401e+00,2.670106837606837757e+00,2.399038461538461675e+00,2.214123931623931618e+00,2.119764957264957506e+00
1.161004273504273598e+00,1.265170940170940117e+00,1.073290598290598252e+00,1.208098290598290658e+00,1.335235042735042787e+00
1.043119658119658233e+00,1.257435897435897676e+00,1.198995726495726499e+00,1.195726495726495697e+00,1.196730769230769376e+00
2.393803418803418737e+00,2.372905982905983091e+00,2.411730769230769234e+00,2.895170940170940455e+00,2.666260683760683925e+00
2.288098290598290507e+00,2.134273504273504596e+00,2.253589743589743399e+00,2.174893162393162438e+00,1.937713675213675435e+00
2.221752136752137119e+00,1.968034188034188281e+00,1.858632478632478602e+00,2.007371794871795068e+00,2.040149572649573084e+00
2.235064102564102484e+00,1.991538461538461480e+00,1.971816239316239505e+00,1.786132478632479037e+00,2.038226495726495724e+00
2.916880341880342176e+00,2.655363247863248066e+00,2.740405982905983251e+00,2.866773504273504525e+00,2.728867521367521753e+00
2.186217948717948723e+00,1.953076923076923155e+00,2.410897435897436214e+00,2.031410256410256743e+00,2.451645299145299273e+00
2.098910256410256636e+00,2.234615384615384670e+00,2.010042735042735007e+00,1.841709401709401783e+00,2.618589743589743613e+00
1.847350427350427315e+00,1.816623931623931876e+00,1.832692307692307843e+00,1.644807692307692415e+00,1.717008547008547215e+00
1.583782051282051517e+00,1.733952991452991421e+00,1.568418803418803575e+00,1.974615384615384661e+00,2.087585470085470352e+00
1.850448717948718125e+00,1.822029914529914585e+00,1.550811965811965898e+00,1.629914529914529897e+00,1.850811965811965942e+00
1.635726495726495866e+00,1.754252136752136870e+00,2.009594017094017193e+00,1.694230769230769207e+00,1.887606837606837784e+00
1.952991452991453158e+00,1.839615384615384652e+00,2.147564102564103017e+00,1.743354700854701012e+00,1.805918803418803620e+00
1.707927350427350444e+00,1.956901709401709599e+00,1.679829059829059945e+00,1.729743589743589993e+00,1.984209401709401854e+00
2.135534188034188485e+00,2.251645299145299539e+00,1.944978632478632674e+00,1.829465811965812261e+00,1.814636752136752351e+00
1.708952991452991510e+00,2.104252136752136959e+00,1.972029914529914718e+00,1.805790598290598625e+00,1.842478632478632639e+00
1.552735042735042814e+00,1.511068376068376296e+00,1.466944444444444606e+00,1.776987179487179658e+00,1.780427350427350452e+00
1.818461538461538574e+00,1.814423076923076916e+00,1.819444444444444642e+00,1.971474358974359076e+00,1.460000000000000187e+00
2.031666666666666732e+00,2.010961538461538911e+00,2.087179487179487314e+00,2.130726495726495973e+00,2.127243589743589958e+00
2.738376068376068506e+00,2.251004273504273900e+00,2.447564102564102839e+00,2.293098290598290845e+00,2.339209401709401615e+00
1.705128205128205066e+00,1.878547008547008623e+00,1.604786324786324991e+00,1.731923076923076898e+00,1.660897435897435992e+00
1.732670940170940366e+00,1.719978632478632363e+00,1.663760683760683756e+00,1.569017094017093994e+00,1.673482905982905944e+00
3.353205128205128283e+00,3.103482905982906104e+00,2.834508547008546930e+00,2.884230769230769376e+00,2.954957264957265295e+00
2.249123931623931760e+00,2.734188034188034244e+00,2.086089743589743417e+00,2.139358974358974486e+00,2.487735042735042867e+00
1.543311965811966058e+00,1.361965811965812012e+00,1.545876068376068613e+00,1.332158119658119810e+00,1.595619658119658224e+00
1.443696581196581175e+00,1.293012820512820626e+00,1.303247863247863236e+00,1.312927350427350648e+00,1.622500000000000053e+00
1.257777777777777883e+00,1.617094017094017122e+00,1.341858974358974388e+00,1.601645299145299184e+00,1.635149572649572614e+00
1.385384615384615437e+00,1.632606837606837891e+00,1.494252136752136861e+00,1.536666666666666847e+00,1.535811965811965774e+00
2.047393162393162491e+00,2.054188034188034528e+00,2.362307692307692442e+00,2.226025641025641377e+00,2.330576923076923546e+00
1.378547008547008623e+00,1.458803418803418905e+00,1.276773504273504445e+00,1.361239316239316377e+00,1.231324786324786258e+00
1.154700854700854817e+00,1.377564102564102555e+00,1.136730769230769322e+00,1.239358974358974352e+00,1.348205128205128389e+00
1.448760683760683898e+00,1.372008547008547241e+00,1.197863247863247826e+00,1.520854700854701091e+00,1.272628205128205181e+00
1.743119658119658189e+00,1.504380341880341865e+00,1.291752136752136959e+00,1.211239316239316244e+00,1.434807692307692450e+00
1.400085470085470130e+00,1.537094017094017273e+00,1.730982905982906050e+00,1.413760683760683756e+00,1.369957264957264886e+00
1.064551282051282133e+00,1.179166666666666696e+00,1.279743589743589816e+00,1.560491452991453087e+00,1.184273504273504196e+00
1.100341880341880296e+00,1.021111111111111303e+00,1.109764957264957275e+00,1.091666666666666785e+00,1.007051282051282248e+00
1.082863247863247835e+00,1.218589743589743701e+00,1.060982905982906122e+00,9.935897435897436125e-01,9.616025641025641724e-01
1.001816239316239310e+00,1.064465811965811914e+00,1.092051282051282213e+00,1.020534188034188050e+00,9.469871794871795867e-01
1.682841880341880536e+00,1.446004273504273518e+00,1.286645299145299237e+00,1.330000000000000071e+00,1.310192307692307878e+00
1.425106837606837873e+00,1.249444444444444580e+00,1.525064102564102742e+00,1.388482905982906024e+00,1.414935897435897649e+00
9.253846153846154721e-01,9.598076923076924727e-01,8.871153846153847500e-01,9.756623931623932267e-01,8.587179487179488202e-01
