1.627619047619047743e+00,1.552708333333333357e+00,1.686428571428571610e+00,1.967455357142857242e+00,1.811101190476190448e+00
2.096458333333333535e+00,2.060773809523809508e+00,2.220089285714285765e+00,1.985877976190476346e+00,2.120535714285714413e+00
2.574226190476190279e+00,2.375818452380952461e+00,2.292127976190476257e+00,2.502351190476190812e+00,3.065699404761904834e+00
2.416101190476190652e+00,2.349300595238095202e+00,2.094985119047619193e+00,2.271086309523809632e+00,2.198511904761904834e+00
2.671532738095238280e+00,2.399494047619047610e+00,2.438124999999999876e+00,2.829717261904761916e+00,2.546473214285714715e+00
1.243645833333333561e+00,1.564925595238095379e+00,1.304985119047618936e+00,1.334285714285714297e+00,1.490773809523809446e+00
1.273883928571428736e+00,1.235550595238095406e+00,1.396011904761904843e+00,1.360119047619047672e+00,1.293943452380952541e+00
2.474642857142857366e+00,3.000342261904762164e+00,2.727529761904762040e+00,2.830625000000000391e+00,2.647068452380952674e+00
2.431369047619047485e+00,2.371741071428571157e+00,2.534866071428571566e+00,2.031220238095237995e+00,2.621383928571428878e+00
2.696071428571428896e+00,2.177217261904762058e+00,2.043913690476190759e+00,2.166443452380952372e+00,2.440505952380952692e+00
2.101249999999999840e+00,2.471011904761904798e+00,2.311607142857142971e+00,2.442321428571428754e+00,2.420729166666666821e+00
2.805952380952381198e+00,3.328005952380952426e+00,3.503750000000000142e+00,3.145372023809524187e+00,2.924211309523809810e+00
2.402291666666666714e+00,2.601666666666667016e+00,2.513779761904761934e+00,2.384806547619047645e+00,2.498139880952380931e+00
2.133601190476190457e+00,2.289270833333333588e+00,2.202038690476190830e+00,2.247514880952381056e+00,2.221205357142857384e+00
2.137261904761904585e+00,2.144880952380952444e+00,1.745729166666666776e+00,1.937500000000000000e+00,2.452098214285714395e+00
1.870327380952381047e+00,2.393348214285714537e+00,2.097872023809523867e+00,1.972157738095238200e+00,1.806130952380952559e+00
1.982038690476190634e+00,2.139613095238095397e+00,2.054151785714286138e+00,1.876577380952381136e+00,2.130848214285714359e+00
2.103258928571428932e+00,2.130029761904762342e+00,2.191904761904762022e+00,2.175922619047619300e+00,2.024508928571428612e+00
1.910059523809523929e+00,2.369285714285714217e+00,2.419255952380952923e+00,2.481994047619047628e+00,2.226279761904762289e+00
1.913839285714285854e+00,2.230267857142857135e+00,2.212187500000000195e+00,1.850133928571428665e+00,2.078437500000000160e+00
2.077157738095238404e+00,2.141830357142857189e+00,2.112574404761904834e+00,1.859270833333333428e+00,2.573913690476190563e+00
2.629389880952381020e+00,2.090401785714286031e+00,2.190550595238095255e+00,2.407886904761904923e+00,2.190625000000000266e+00
2.285000000000000142e+00,1.921994047619047796e+00,1.579345238095238191e+00,1.705148809523809650e+00,1.732232142857142998e+00
2.009657738095238066e+00,1.819017857142857242e+00,2.006979166666666980e+00,1.896041666666666847e+00,1.915372023809523983e+00
2.178586309523809827e+00,2.230535714285714288e+00,2.452202380952381411e+00,2.287008928571428790e+00,2.401607142857142829e+00
2.419523809523809632e+00,2.718630952380952426e+00,2.322485119047619229e+00,2.543125000000000302e+00,2.196874999999999911e+00
1.531636904761904949e+00,1.736190476190476284e+00,1.503556547619047778e+00,1.439553571428571654e+00,1.772500000000000187e+00
1.723065476190476231e+00,2.099836309523809508e+00,2.168348214285714448e+00,2.093928571428571583e+00,1.879151785714285650e+00
3.220044642857143202e+00,3.510967261904762271e+00,4.016711309523809170e+00,3.707782738095238617e+00,4.168928571428571317e+00
2.764107142857143096e+00,2.957425595238095450e+00,3.143854166666666838e+00,2.554866071428571583e+00,2.984211309523809863e+00
1.973080357142857233e+00,2.141011904761904727e+00,2.016116071428571299e+00,1.731041666666666590e+00,2.175580357142857135e+00
1.693616071428571512e+00,1.394687500000000080e+00,1.926502976190476391e+00,1.444925595238095273e+00,1.457723214285714386e+00
