1.739021333333333530e+00,8.427193485933161254e-02
2.292589333333333368e+00,1.186689551467619147e-01
2.059130666666666887e+00,6.166010797296420098e-02
1.718048000000000242e+00,1.069181314746182471e-01
1.418104000000000253e+00,8.825637048738690926e-02
1.322920000000000318e+00,7.129298825874735845e-02
1.202104000000000061e+00,5.107741562896867676e-02
1.013789333333333431e+00,7.356535594817928403e-02
