1.932488888888888923e+00,1.153057146752855255e-01
2.582149999999999945e+00,5.445258591769821382e-02
2.339477777777777767e+00,7.198154769103204398e-02
2.055122222222221851e+00,5.284334420990913217e-02
1.569853703703703918e+00,3.122082144274352863e-02
1.451381481481481606e+00,1.122889269770689924e-01
1.216481481481481497e+00,2.541509950227825373e-02
1.045881481481481412e+00,8.383817255554380787e-02
