2.238433333333333053e+01,1.572523959341260769e+00,1.794015545578660609e+00
2.362299999999999756e+01,9.637157872226859157e-01,1.099456128173290415e+00
2.582900000000000063e+01,1.844776091451521882e+00,2.104614665179577404e+00
2.719333333333333513e+01,1.144574366459226278e+00,1.305788820768666092e+00
2.666333333333333400e+01,1.142770581505962113e+00,1.303730970884844576e+00
2.608533333333333459e+01,1.050123297294144997e+00,1.198034223217310901e+00
2.713066666666666649e+01,1.029040277730225439e+00,1.173981639076554728e+00
2.894533333333333047e+01,6.536014063361540449e-01,7.456618238556643741e-01
2.526033333333333175e+01,1.437111895669795247e+00,1.639530556117983817e+00
2.527733333333333476e+01,1.148996438884324345e+00,1.310833746556393953e+00
2.738633333333333297e+01,2.045745142377531078e-01,2.333890409691911083e-01
3.076466666666666328e+01,1.764808109218823251e+00,2.013383111967429695e+00
2.622466666666666768e+01,5.730291284120961892e-01,6.537408592943383390e-01
2.473500000000000298e+01,1.345854297677758993e+00,1.535419233376380754e+00
2.234733333333333150e+01,1.252051790991314695e+00,1.428404548983131850e+00
2.283366666666666589e+01,1.180595351943690030e+00,1.346883398401214071e+00
2.245066666666666677e+01,4.594142259103147774e-01,5.241231831458720292e-01
2.463466666666666782e+01,1.090956885494948736e+00,1.244619263514367358e+00
2.436366666666666703e+01,5.435013990863400979e-01,6.200541195016829876e-01
2.209933333333333394e+01,1.120983537926471652e+00,1.278875200235614518e+00
2.554566666666666919e+01,1.579851485633275265e+00,1.802375161341855048e+00
2.523766666666666225e+01,7.560969959176768729e-01,8.625940206404625332e-01
2.169466666666666654e+01,5.639923603580407896e-01,6.434312533424167979e-01
2.294066666666666876e+01,1.573419182019403229e+00,1.795036861274234896e+00
2.507866666666667044e+01,1.849672491120722295e+00,2.110200727682301824e+00
2.702633333333333354e+01,1.574408463098263766e+00,1.796165483591167122e+00
1.996233333333333348e+01,1.229609297384081534e+00,1.402801007508449382e+00
2.462100000000000222e+01,1.504817321254176887e+00,1.716772359205856358e+00
3.367099999999999937e+01,1.514654273376537352e+00,1.727994855959432474e+00
2.797666666666666657e+01,1.458110030050325356e+00,1.663486298911627026e+00
2.385466666666666669e+01,7.381032574315534722e-01,8.420658459341737734e-01
1.939666666666666828e+01,2.032187845998054243e+00,2.318423554439042800e+00
2.100899999999999679e+01,1.324536167583107327e+00,1.511098423149429326e+00
2.349366666666666603e+01,9.824140985959498584e-01,1.120788115568737142e+00
2.785466666666666313e+01,4.533478069848338454e-01,5.172023029941543726e-01
1.963866666666666561e+01,1.775780287350402054e+00,2.025900732458984166e+00
1.637066666666666848e+01,1.095963346443043163e+00,1.250330889538161738e+00
2.090766666666666396e+01,1.211400723218124309e+00,1.382027737300068448e+00
2.472500000000000142e+01,1.748144694748600347e+00,1.994372638756882754e+00
2.571100000000000207e+01,9.406587060565620995e-01,1.073151433861972537e+00
1.719133333333333269e+01,1.124278810244332849e+00,1.282634614984140553e+00
1.716833333333333300e+01,1.238641087500518934e+00,1.413104934375217114e+00
1.743933333333333380e+01,1.247721830338079485e+00,1.423464709003268158e+00
1.584333333333333371e+01,9.485842040524135044e-01,1.082193246246800022e+00
2.073433333333333550e+01,1.127418850862411892e+00,1.286216933491352465e+00
2.532833333333333314e+01,5.276798248096438160e-01,6.020040605252774402e-01
1.273099999999999987e+01,1.070714511608433339e+00,1.221525730842829116e+00
1.399366666666666603e+01,1.537076160322296436e+00,1.753574888303581769e+00
1.473700000000000010e+01,9.852714631725675298e-01,1.124047942828847901e+00
