1.406166666666666742e+01,1.101666666666666750e+01,1.283500000000000085e+01,1.167666666666666586e+01,1.328333333333333321e+01
1.269833333333333414e+01,1.284500000000000064e+01,1.172333333333333272e+01,1.221499999999999986e+01,1.337500000000000000e+01
1.259666666666666579e+01,1.230833333333333357e+01,1.459333333333333371e+01,1.230666666666666664e+01,1.342666666666666586e+01
1.528999999999999915e+01,1.423000000000000043e+01,1.321166666666666600e+01,1.430666666666666664e+01,1.471333333333333293e+01
1.204833333333333378e+01,1.399000000000000021e+01,1.278166666666666629e+01,1.288333333333333286e+01,1.407666666666666622e+01
1.406166666666666742e+01,1.450333333333333385e+01,1.409500000000000064e+01,1.167999999999999972e+01,1.305333333333333279e+01
1.263333333333333286e+01,1.293500000000000050e+01,1.233833333333333293e+01,1.335833333333333250e+01,1.273499999999999943e+01
1.722166666666666757e+01,1.564333333333333265e+01,1.580833333333333357e+01,1.582000000000000028e+01,1.438333333333333286e+01
1.427999999999999936e+01,1.401166666666666671e+01,1.214333333333333265e+01,1.155499999999999972e+01,1.425500000000000078e+01
1.303666666666666707e+01,1.275500000000000078e+01,1.271166666666666600e+01,1.319500000000000028e+01,1.349666666666666615e+01
1.441833333333333300e+01,1.384666666666666579e+01,1.214166666666666750e+01,1.323333333333333250e+01,1.515666666666666629e+01
1.789333333333333442e+01,1.640166666666666728e+01,1.867999999999999972e+01,1.758666666666666600e+01,1.773000000000000043e+01
1.222666666666666657e+01,1.476500000000000057e+01,1.381499999999999950e+01,1.394833333333333414e+01,1.286166666666666636e+01
1.308166666666666700e+01,1.248000000000000043e+01,1.252833333333333421e+01,1.355666666666666664e+01,1.222166666666666579e+01
1.208500000000000085e+01,1.164666666666666650e+01,1.225999999999999979e+01,1.198166666666666735e+01,1.309166666666666679e+01
1.197666666666666657e+01,1.313666666666666671e+01,1.168666666666666742e+01,1.061333333333333329e+01,1.126666666666666750e+01
1.099333333333333407e+01,1.297333333333333272e+01,1.071666666666666679e+01,1.009833333333333272e+01,1.288666666666666671e+01
1.299000000000000021e+01,1.255499999999999972e+01,1.367333333333333378e+01,1.315000000000000036e+01,1.284666666666666579e+01
1.161666666666666714e+01,1.081666666666666643e+01,1.010833333333333250e+01,1.092833333333333279e+01,1.243666666666666742e+01
1.099166666666666714e+01,1.354499999999999993e+01,1.258666666666666600e+01,1.085333333333333350e+01,1.139666666666666650e+01
1.083166666666666700e+01,1.106833333333333336e+01,1.160500000000000043e+01,1.358333333333333393e+01,1.052833333333333421e+01
1.181000000000000050e+01,1.305666666666666664e+01,1.257333333333333414e+01,1.225833333333333286e+01,1.162833333333333385e+01
1.043333333333333357e+01,1.107833333333333314e+01,1.044666666666666721e+01,1.032166666666666721e+01,9.876666666666666927e+00
1.263166666666666593e+01,1.156833333333333336e+01,1.209500000000000064e+01,1.176500000000000057e+01,1.211999999999999922e+01
1.252666666666666728e+01,1.177333333333333343e+01,1.436666666666666714e+01,1.145166666666666622e+01,1.494833333333333414e+01
1.295166666666666622e+01,1.204666666666666686e+01,1.189333333333333265e+01,1.311333333333333329e+01,1.184166666666666679e+01
9.484999999999999432e+00,9.901666666666667282e+00,9.333333333333333925e+00,1.046000000000000085e+01,9.406666666666666288e+00
1.542833333333333279e+01,1.315833333333333321e+01,1.298333333333333250e+01,1.328333333333333321e+01,1.425833333333333286e+01
1.930833333333333357e+01,1.911166666666666814e+01,1.851999999999999957e+01,1.760000000000000142e+01,1.784333333333333371e+01
1.358666666666666600e+01,1.508000000000000007e+01,1.375000000000000000e+01,1.295833333333333393e+01,1.285500000000000043e+01
8.541666666666666075e+00,9.544999999999999929e+00,8.480000000000000426e+00,9.783333333333333215e+00,9.041666666666666075e+00
9.371666666666666146e+00,9.314999999999999503e+00,1.016333333333333400e+01,1.085833333333333250e+01,1.075333333333333385e+01
1.217333333333333378e+01,1.016833333333333300e+01,1.185666666666666735e+01,1.063166666666666593e+01,1.134500000000000064e+01
1.382166666666666721e+01,1.381333333333333258e+01,1.402666666666666728e+01,1.225166666666666693e+01,1.608833333333333471e+01
1.172499999999999964e+01,1.327333333333333343e+01,1.225166666666666693e+01,1.349000000000000021e+01,1.418833333333333258e+01
8.351666666666666572e+00,9.723333333333332718e+00,8.346666666666665790e+00,9.179999999999999716e+00,9.676666666666665861e+00
9.025000000000000355e+00,1.107666666666666622e+01,7.759999999999999787e+00,8.501666666666666927e+00,9.851666666666666572e+00
1.346833333333333371e+01,1.309500000000000064e+01,1.181666666666666643e+01,1.066166666666666707e+01,1.221499999999999986e+01
1.205833333333333357e+01,1.425666666666666593e+01,1.441499999999999915e+01,1.283999999999999986e+01,1.382666666666666622e+01
1.506000000000000050e+01,1.275333333333333385e+01,1.141499999999999915e+01,1.524833333333333307e+01,1.459999999999999964e+01
9.595000000000000639e+00,1.086166666666666636e+01,1.066333333333333400e+01,9.373333333333333073e+00,9.791666666666666075e+00
7.259999999999999787e+00,7.303333333333333677e+00,7.410000000000000142e+00,7.353333333333333499e+00,7.206666666666666998e+00
7.146666666666666501e+00,6.516666666666666607e+00,8.294999999999999929e+00,6.441666666666666430e+00,7.118333333333333179e+00
8.216666666666666785e+00,7.476666666666666572e+00,8.033333333333333215e+00,7.971666666666666679e+00,8.663333333333333997e+00
1.133833333333333293e+01,1.253500000000000014e+01,1.392500000000000071e+01,1.379333333333333300e+01,1.165833333333333321e+01
1.161999999999999922e+01,1.342833333333333279e+01,1.594999999999999929e+01,1.276166666666666671e+01,1.240000000000000036e+01
7.836666666666666892e+00,6.758333333333333748e+00,7.264999999999999680e+00,7.825000000000000178e+00,7.433333333333333570e+00
8.508333333333332860e+00,7.888333333333333641e+00,8.294999999999999929e+00,8.611666666666666359e+00,7.958333333333333037e+00
8.580000000000000071e+00,9.119999999999999218e+00,8.970000000000000639e+00,8.955000000000000071e+00,9.238333333333333286e+00
