1.310666666666666735e+01,1.329833333333333378e+01,1.172333333333333272e+01,1.238833333333333364e+01,1.307666666666666622e+01
1.477833333333333421e+01,1.330166666666666586e+01,1.329333333333333300e+01,1.279166666666666607e+01,1.280833333333333357e+01
1.303666666666666707e+01,1.447666666666666657e+01,1.314000000000000057e+01,1.288333333333333286e+01,1.259333333333333371e+01
1.344500000000000028e+01,1.472666666666666657e+01,1.270833333333333393e+01,1.348666666666666636e+01,1.449499999999999922e+01
1.471166666666666600e+01,1.563333333333333286e+01,1.434999999999999964e+01,1.308000000000000007e+01,1.233333333333333393e+01
9.615000000000000213e+00,1.097000000000000064e+01,1.105166666666666586e+01,9.394999999999999574e+00,7.396666666666666501e+00
9.146666666666666501e+00,1.046000000000000085e+01,9.311666666666667425e+00,9.611666666666666359e+00,9.408333333333333215e+00
1.518500000000000050e+01,1.353166666666666629e+01,1.549000000000000021e+01,1.713333333333333286e+01,1.410166666666666657e+01
1.353833333333333400e+01,1.285500000000000043e+01,1.498333333333333250e+01,1.152166666666666650e+01,1.162333333333333307e+01
1.275166666666666693e+01,1.170666666666666700e+01,1.262166666666666615e+01,1.262166666666666615e+01,1.190000000000000036e+01
1.410833333333333250e+01,1.348166666666666735e+01,1.283833333333333293e+01,1.311999999999999922e+01,1.370666666666666700e+01
1.670666666666666700e+01,1.580833333333333357e+01,1.695666666666666700e+01,1.755166666666666586e+01,1.705499999999999972e+01
1.209500000000000064e+01,1.158500000000000085e+01,1.466000000000000014e+01,1.235333333333333350e+01,1.558166666666666700e+01
1.450166666666666693e+01,1.295333333333333314e+01,1.404333333333333300e+01,1.319666666666666721e+01,1.418166666666666664e+01
1.208999999999999986e+01,1.340666666666666629e+01,1.172833333333333350e+01,1.328999999999999915e+01,9.974999999999999645e+00
1.088499999999999979e+01,1.266499999999999915e+01,1.117333333333333378e+01,1.248333333333333250e+01,1.114666666666666650e+01
1.150500000000000078e+01,1.118166666666666664e+01,1.098833333333333329e+01,1.150333333333333385e+01,1.139499999999999957e+01
1.337833333333333385e+01,1.312166666666666615e+01,1.380166666666666586e+01,1.246833333333333371e+01,1.557666666666666622e+01
1.183833333333333293e+01,1.226999999999999957e+01,1.240333333333333421e+01,1.178999999999999915e+01,9.981666666666667354e+00
1.124333333333333407e+01,1.266833333333333300e+01,1.076333333333333364e+01,1.191166666666666707e+01,1.124666666666666615e+01
1.205000000000000071e+01,1.334500000000000064e+01,1.096833333333333371e+01,1.325166666666666693e+01,1.268166666666666664e+01
1.033999999999999986e+01,1.218166666666666664e+01,1.165666666666666629e+01,1.281000000000000050e+01,1.202333333333333343e+01
1.079333333333333300e+01,1.014000000000000057e+01,1.010833333333333250e+01,1.075166666666666693e+01,1.244333333333333336e+01
1.321833333333333371e+01,1.426166666666666671e+01,1.197666666666666657e+01,1.405000000000000071e+01,1.053666666666666707e+01
1.283166666666666700e+01,1.304666666666666686e+01,1.321333333333333293e+01,1.183999999999999986e+01,1.261166666666666636e+01
1.381166666666666742e+01,1.306833333333333336e+01,1.263000000000000078e+01,1.465000000000000036e+01,1.472166666666666579e+01
9.381666666666665932e+00,1.072833333333333350e+01,9.501666666666666927e+00,1.038333333333333286e+01,1.033333333333333393e+01
1.242333333333333378e+01,1.243833333333333258e+01,1.198000000000000043e+01,1.085666666666666735e+01,1.296833333333333371e+01
1.886499999999999844e+01,1.808500000000000085e+01,1.895666666666666700e+01,1.683166666666666700e+01,1.794500000000000028e+01
1.236833333333333407e+01,1.354333333333333300e+01,1.311500000000000021e+01,1.392666666666666586e+01,1.393999999999999950e+01
9.931666666666666643e+00,9.599999999999999645e+00,9.214999999999999858e+00,9.226666666666666572e+00,1.004333333333333300e+01
1.253833333333333400e+01,1.092333333333333378e+01,1.203500000000000014e+01,9.613333333333333286e+00,1.098666666666666636e+01
1.245833333333333393e+01,1.184166666666666679e+01,9.259999999999999787e+00,1.289333333333333265e+01,1.342666666666666586e+01
1.540833333333333321e+01,1.218999999999999950e+01,1.479666666666666686e+01,1.439166666666666750e+01,1.310666666666666735e+01
1.189333333333333265e+01,1.300166666666666693e+01,1.225833333333333286e+01,1.357499999999999929e+01,1.374833333333333307e+01
8.188333333333332575e+00,8.650000000000000355e+00,7.823333333333333250e+00,8.820000000000000284e+00,1.054333333333333300e+01
8.048333333333333783e+00,9.869999999999999218e+00,8.563333333333332575e+00,9.113333333333333286e+00,8.051666666666665861e+00
1.118666666666666742e+01,1.093999999999999950e+01,1.099000000000000021e+01,1.112666666666666693e+01,1.012166666666666615e+01
1.218333333333333357e+01,1.521166666666666600e+01,1.231000000000000050e+01,1.166999999999999993e+01,1.360999999999999943e+01
1.192500000000000071e+01,1.227833333333333421e+01,1.421000000000000085e+01,1.238833333333333364e+01,1.288333333333333286e+01
