6.843666666666666565e+00,1.910313597525034879e-01,2.179383195106200100e-01
6.889000000000000234e+00,1.690747901307989021e-01,1.928891449050902929e-01
7.368666666666666920e+00,2.615560251180401030e-01,2.983964551472347848e-01
7.311666666666665648e+00,2.428344291899495189e-01,2.770379035439216042e-01
7.851999999999999424e+00,2.908931725412614577e-01,3.318657693841000067e-01
8.003999999999999559e+00,1.963037823601440635e-01,2.239533681620440031e-01
7.939333333333332909e+00,2.311795789520702527e-01,2.637414558911269080e-01
8.286666666666665293e+00,2.359573731748389747e-01,2.691922072506252039e-01
8.627666666666666373e+00,1.385639755652632588e-01,1.580808513247696501e-01
8.401333333333333542e+00,3.298736870177323977e-01,3.763367286531323908e-01
8.891333333333331979e+00,1.415440296162768785e-01,1.614806489955298852e-01
9.152333333333334764e+00,1.360992286367849469e-01,1.552689423046618444e-01
9.755333333333332746e+00,5.081861686516945253e-01,5.797647032297764680e-01
9.357333333333333059e+00,4.329245191998900566e-01,4.939023745190648240e-01
9.262666666666666160e+00,3.125264234731042201e-01,3.565460855360954584e-01
9.665333333333332888e+00,3.080040896698597597e-01,3.513867764539526650e-01
9.940999999999998948e+00,1.387425287358556303e-01,1.582845538895873150e-01
1.043199999999999861e+01,2.281796948022028204e-01,2.603190350320821467e-01
1.149099999999999966e+01,1.170730530467569697e+00,1.335629106867282978e+00
1.298866666666666525e+01,1.523826969168239787e+00,1.738459535207990125e+00
1.465366666666666617e+01,1.983893415004386540e+00,2.263326804114290880e+00
